Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
6.0,0.0,300.0,6.0,7.0024999999999995,8.01,111.4649800709675,-911.0162319079793,1022.4812119789468,-561.4549514740326,16.56437487518729,-4.003371844844345,6.236643912863008,-10.104624682541026,5.520742391266927
6.0,0.0,225.0,6.0,7.0024999999999995,8.01,111.4649800709675,-911.0162319079793,1022.4812119789468,-561.4549514740326,16.56437487518729,-4.003371844844345,6.236643912863008,-10.104624682541026,5.520742391266927
6.0,100.0,75.0,6.82802753079582,7.191807003322924,7.749999999999998,110.97269843252619,-912.8135577833298,1023.7862562158559,-561.9472331124739,16.49121882565387,-4.130753348670749,6.315534715926585,-10.516930840225907,5.622298760745262
6.0,0.0,150.0,6.0,6.965454545454545,7.5,107.1110522012415,-913.8961886056306,1021.0072408068721,-565.8088793437586,15.91735467774277,-4.094492613823601,6.293178156812359,-10.365465794495453,5.585205536358982
5.0,200.0,300.0,6.2318263806958365,7.086568552100397,8.262309881147257,102.85007715151394,-926.1124952102638,1028.9625723617778,-570.0698543934861,15.284147835445125,-4.082595116411936,6.2858254289149915,-10.377218053511287,5.588092431798114
5.0,200.0,225.0,6.2318263806958365,7.086568552100397,8.262309881147257,102.85007715151394,-926.1124952102638,1028.9625723617778,-570.0698543934861,15.284147835445125,-4.082595116411936,6.2858254289149915,-10.377218053511287,5.588092431798114
5.0,300.0,75.0,6.076070768463398,7.2758755554233225,8.75,100.84127480739652,-928.6816706578079,1029.5229454652044,-572.0786567376035,14.985627573234241,-4.268733010888599,6.399892128419106,-10.94862371385854,5.726700656824387
5.0,200.0,150.0,6.2318263806958365,7.049523097554942,8.262309881147257,98.26410114947832,-929.2046616375967,1027.468762787075,-574.6558303955218,14.602643872335221,-4.181304954313421,6.346570887166947,-10.661315154137974,5.657431529615728
7.000000000000001,0.0,0.0,7.000000000000001,7.000000000000001,7.000000000000001,97.17970340092647,-915.9818079431515,1013.1615113440779,-575.7402281440736,14.441495762773046,-4.366777021455587,6.459164333049716,-11.138372569059097,5.771992683343173
6.0,200.0,0.0,6.2173805123089325,7.084068552100396,7.999999999999999,87.04831708339076,-931.8923305795824,1018.9406476629732,-585.8716144616093,12.935910054489089,-4.493637397461915,6.535059612310411,-11.542168619980167,5.867213039881406
5.0,400.0,0.0,5.434761024617865,7.168137104200793,9.0,76.55434530227706,-947.4421089431701,1023.9964542454471,-596.365586242723,11.37644193812346,-4.668814143919671,6.63843439131594,-12.078596067711652,5.991369491374864
6.0,0.0,75.0,6.0,6.649772727272727,6.75,70.54034750957312,-932.4501721307417,1002.9905196403149,-602.3795840354269,10.482725240076485,-4.776702250599244,6.701307547177215,-12.22234771955624,6.0242061789927615
5.0,100.0,225.0,5.82802753079582,6.544534276050199,7.482295820324754,62.36791672746067,-945.0191825635283,1007.3870992909889,-610.5520148175394,9.268252254657721,-4.727158798729166,6.672509037364464,-12.080214653154364,5.991740220900075
5.0,100.0,300.0,5.82802753079582,6.544534276050199,7.482295820324754,62.36791672746067,-945.0191825635283,1007.3870992909889,-610.5520148175394,9.268252254657721,-4.727158798729166,6.672509037364464,-12.080214653154364,5.991740220900075
5.0,200.0,75.0,5.9673805123089325,6.733841279373125,7.750000000000002,61.27524996800133,-947.5575904070284,1008.8328403750297,-611.6446815769987,9.105875319715311,-4.895460512659667,6.769840326714741,-12.608299986268207,6.111495234394212
5.0,100.0,150.0,5.82802753079582,6.507488821504744,7.271154940573628,57.66971165678301,-947.9302282347254,1005.5999398915084,-615.2502198882171,8.57007036845757,-4.832274677909273,6.733464004517923,-12.382172114052288,6.0605054461175625
6.0,100.0,0.0,6.108690256154466,6.542034276050197,6.999999999999999,46.42974105806218,-949.867397233387,996.2971382914492,-626.4901904869379,6.899742284562913,-5.162105043138563,6.921243151296303,-13.311854972129336,6.267487891101806
